id,contract_file,vulnerability,function_name,function_code,dataset
9592,8Bf7E6ea3d0030a30751985C1cC730a90dC56A2F,Timestamp-Dependency,invest,"    function invest(address _referrer) external payable {
        address referrer =
            _referrer != address(0x0) && _referrer != msg.sender ?
            _referrer :
            _owner;
        require(
            investors[referrer].referrer != address(0x0),
            ""Invalid referrer""
        );
        require(
            msg.value % 1000000000000000 == 0,
            ""Amount must be in multiple of 0.001 ETH.""
        );
        if (investors[msg.sender].referrer == address(0x0)) {
            investors[msg.sender].referrer = referrer;
            _totalInvestors++;
            investors[referrer].directPartners++;
        }
        _invest(msg.sender, msg.value, _getCurrentRound());
    }",slither_audited
9593,8Bf7E6ea3d0030a30751985C1cC730a90dC56A2F,Timestamp-Dependency,_safeTransfer,"    function _safeTransfer(address payable _investor, uint256 _amount)
    private
    returns(uint256 amount) {
        if (_investor == address(0x0)) {
            return 0;
        }
        amount = _amount;
        if (address(this).balance < _amount) {
            amount = address(this).balance;
        }
        _investor.transfer(amount);
    }",slither_audited
9594,8Bf7E6ea3d0030a30751985C1cC730a90dC56A2F,Timestamp-Dependency,_setROIMatchingBonus,"    function _setROIMatchingBonus(address _investor, uint256 _amount) private {
        address referrer = investors[_investor].referrer;
        uint256 index;
        while (referrer != _owner && index != 10) {
            investors[referrer].roiReferralIncome = investors[referrer]
                .roiReferralIncome
                .add(_amount.mul(_ROI_MATCHING_BONUS[index]).div(100));
            index = index.add(1);
            referrer = investors[referrer].referrer;
        }
    }",slither_audited
9595,8Bf7E6ea3d0030a30751985C1cC730a90dC56A2F,Timestamp-Dependency,_invest,"    function _invest(
        address _investor,
        uint256 _amount,
        uint256 _round
    ) private {
        Investor storage investor = investors[_investor];
        require(
            _amount >= investor.amount,
            ""Cannot invest less than previous amount.""
        );
        require(
            investor.incomeLimitLeft == 0,
            ""Previous cycle is still active.""
        );
        if (_amount >= 100 ether) {
            investor.superIncome = investor.superIncome.add(
                _amount.mul(5).div(200)
            );
            investors[investor.referrer].superIncome = investors[
                    investor.referrer
                ]
                .superIncome
                .add(_amount.mul(5).div(200));
        }
        investor.lastSettledTime = block.timestamp;
        investor.amount = _amount;
        investor.incomeLimitLeft = _amount.mul(_MAX_ROI).div(100);
        _roundInvestors[_round].push(_investor);
        _referrerRoundVolume[_round][investor.referrer] = _referrerRoundVolume[
                _round
            ][investor.referrer]
            .add(_amount);
        _setDirectReferralCommissions(_investor, _amount, 0, investor.referrer);
        _totalInvested = _totalInvested.add(_amount);
        _rewardPool = _rewardPool.add(_amount.mul(5).div(100));
        emit Investment(_investor, investor.referrer, _round, _amount);
    }",slither_audited
9596,8Bf7E6ea3d0030a30751985C1cC730a90dC56A2F,Timestamp-Dependency,distributeDailyRewards,"    function distributeDailyRewards() external {
        require(
            block.timestamp > _lastDistributionTime.add(_POOL_TIME),
            ""Waith until next round.""
        );
        uint256 prize;
        uint256 reward = _rewardPool.mul(5).div(200);
        uint256 round = _lastDistributionTime.sub(_START).div(_POOL_TIME);
        uint256 leaderboardLength = 5;
        uint256 placeInTopInvestors;
        uint256 placeInTopSponsors;
        address[] memory roundInvestors = _roundInvestors[round];
        uint256 length = roundInvestors.length;
        bool isInTopSposorsList;
        Leaderboard[5] memory topInvestors;
        Leaderboard[5] memory topSponsors;
        for (uint256 i = 0; i < length; i++) {
            Investor memory investor = investors[roundInvestors[i]];
            uint256 directVolume =
                _referrerRoundVolume[round][investor.referrer];
            placeInTopInvestors = 0;
            placeInTopSponsors = 0;
            isInTopSposorsList = false;
            if (directVolume > topSponsors[leaderboardLength - 1].amt) {
                for (uint256 j = 0; j < leaderboardLength; j++) {
                    if (investor.referrer == topSponsors[j].addr)
                        isInTopSposorsList = true;
                }
                if (!isInTopSposorsList) {
                    if (directVolume <= topSponsors[0].amt) {
                        for (uint256 j = leaderboardLength - 1; j > 0; j--) {
                            if (
                                topSponsors[j].amt < directVolume &&
                                directVolume <= topSponsors[j - 1].amt
                            ) placeInTopSponsors = j;
                        }
                    }
                    for (
                        uint256 j = leaderboardLength - 1; j > placeInTopSponsors; j--
                    ) {
                        topSponsors[j].addr = topSponsors[j - 1].addr;
                        topSponsors[j].amt = topSponsors[j - 1].amt;
                    }
                    topSponsors[placeInTopSponsors].addr = investor.referrer;
                    topSponsors[placeInTopSponsors].amt = directVolume;
                }
            }
            if (investor.amount <= topInvestors[leaderboardLength - 1].amt) {
                _roundInvestors[round][i] = address(0x0);
            } else {
                if (investor.amount <= topInvestors[0].amt) {
                    for (uint256 j = leaderboardLength - 1; j > 0; j--) {
                        if (
                            topInvestors[j].amt < investor.amount &&
                            investor.amount <= topInvestors[j - 1].amt
                        ) placeInTopInvestors = j;
                    }
                }
                for (
                    uint256 j = leaderboardLength - 1; j > placeInTopInvestors; j--
                ) {
                    topInvestors[j].addr = topInvestors[j - 1].addr;
                    topInvestors[j].amt = topInvestors[j - 1].amt;
                }
                topInvestors[placeInTopInvestors].addr = roundInvestors[i];
                topInvestors[placeInTopInvestors].amt = investor.amount;
                _roundInvestors[round][i] = address(0x0);
            }
        }
        for (uint256 index = 0; index < leaderboardLength; index++) {
            prize = reward.mul(_DAILY_POOL_AWARD_PERCENTAGE[index]).div(100);
            investors[topInvestors[index].addr].topInvestorIncome = investors[
                    topInvestors[index].addr
                ]
                .topInvestorIncome
                .add(prize);
            investors[topSponsors[index].addr].topSponsorIncome = investors[
                    topSponsors[index].addr
                ]
                .topSponsorIncome
                .add(prize);
            emit DailyTopIncome(
                topInvestors[index].addr,
                topInvestors[index].amt,
                round,
                prize
            );
            emit DailyTopIncome(
                topSponsors[index].addr,
                topSponsors[index].amt,
                round,
                prize
            );
        }
        _rewardPool = _rewardPool.sub(reward.mul(2));
        _lastDistributionTime = _lastDistributionTime.add(_POOL_TIME);
    }",slither_audited
9597,8bf82372f60100399dc633581ef4a40366a98750,Re-entrancy,approve,"    function approve(address _spender, uint256 _amount) public returns(bool success) {
        require(transfersEnabled);
        require((_amount == 0) || (allowed[msg.sender][_spender] == 0));
        if (isContract(controller)) {
            require(TokenController(controller).onApprove(msg.sender, _spender, _amount));
        }
        allowed[msg.sender][_spender] = _amount;
        Approval(msg.sender, _spender, _amount);
        return true;
    }",slither_audited
9598,8c0007b37d9c23ce0092f4081f6c111eb9fda211,Timestamp-Dependency,getUnSoldTokens,"    function getUnSoldTokens() external onlyOwner {
        require(block.timestamp > icoEndDate && balanceOf((address(this))) > 0, ""No tokens in contract to withdraw"");
        _transfer(owner, balanceOf(address(this)), false); 
    }",slither_audited
9599,8c0007b37d9c23ce0092f4081f6c111eb9fda211,Timestamp-Dependency,receive,"    receive() external payable {
        require(block.timestamp <= icoEndDate && balanceOf(address(this)) > 0, ""pre sale is finished"");
        require(msg.value >= 0.25 ether, ""Min allowed investment is 0.25 ethers"");
        uint tokens = getTokenAmount(msg.value);
        _transfer(msg.sender, tokens, true);
        owner.transfer(msg.value);
    }",slither_audited
9600,8c0c48fe501fbad452c92cfea5bcab9987181c23,Timestamp-Dependency,fallback,"    function() public payable {
        require(stage != Stages.ENDED);
        require(msg.value >= minContribution);
        require(!stopped && msg.sender != owner);
        ContributionAmount = ((msg.value).mul(priceFactor.mul(1000))); 
        if (stage == Stages.PREICO && now <= preico_enddate) {
            dis = getCurrentTokenPricepreICO(ContributionAmount);
            _price_token = _price_token.sub(_price_token.mul(dis).div(100));
            y();
        } else if (stage == Stages.ICO) {
            dis = getCurrentTokenPriceICO(ContributionAmount);
            _price_token = _price_token.sub(_price_token.mul(dis).div(100));
            y();
        } else {
            revert();
        }
    }",slither_audited
9601,8c0c48fe501fbad452c92cfea5bcab9987181c23,Timestamp-Dependency,getCurrentTokenPriceICO,"    function getCurrentTokenPriceICO(uint256 individuallyContributedEtherInWei) private returns(uint) {
        require(individuallyContributedEtherInWei >= (minContribution.mul(ETH_DECIMALS)));
        uint disc;
        bonusCalculationFactor = (block.timestamp.sub(ico_startdate)).div(604800); 
        if (bonusCalculationFactor == 0)
            disc = 30; 
        else if (bonusCalculationFactor == 1)
            disc = 20; 
        else if (bonusCalculationFactor == 2)
            disc = 10; 
        else if (bonusCalculationFactor == 3)
            disc = 5; 
        else if (bonusCalculationFactor > 3)
            disc = 0; 
        return disc;
    }",slither_audited
9602,8c0c48fe501fbad452c92cfea5bcab9987181c23,Timestamp-Dependency,getCurrentTokenPricepreICO,"    function getCurrentTokenPricepreICO(uint256 individuallyContributedEtherInWei) private returns(uint) {
        require(individuallyContributedEtherInWei >= (minContribution.mul(ETH_DECIMALS)));
        uint disc;
        bonusCalculationFactor = (block.timestamp.sub(preico_startdate)).div(604800); 
        if (bonusCalculationFactor == 0)
            disc = 30; 
        else if (bonusCalculationFactor == 1)
            disc = 20; 
        else if (bonusCalculationFactor == 2)
            disc = 10; 
        else if (bonusCalculationFactor == 3)
            disc = 5; 
        return disc;
    }",slither_audited
9603,8c0f5e3d8a82e65a8ff97f8e9f0e65e7f68fe73a,Re-entrancy,refund,"    function refund(address buyer, uint signId, uint value) external onlyOperator {
        require(refunds[signId] == address(0));
        refunds[signId] = buyer;
        buyer.transfer(value);
        emit Refund(buyer, signId, value);
    }",slither_audited
9604,8c211128f8d232935afd80543e442f894a4355b7,Re-entrancy,transferToLimited,"    function transferToLimited(address _from, address _to, uint _amount, uint8 _limitType) internal {
        require((_limitType >= limitTeamType) && (_limitType <= limitBranchType));
        require((limited_balances[_to].limitType == 0) || (limited_balances[_to].limitType == _limitType));
        doTransfer(_from, _to, _amount);
        uint previousLimitedBalanceInitial = limited_balances[_to].initial;
        require(previousLimitedBalanceInitial + _amount >= previousLimitedBalanceInitial); 
        limited_balances[_to].initial = previousLimitedBalanceInitial + _amount;
        limited_balances[_to].limitType = _limitType;
    }",slither_audited
9605,8c211128f8d232935afd80543e442f894a4355b7,Re-entrancy,doTransfer,"    function doTransfer(address _from, address _to, uint _amount) internal {
        if (_amount == 0) {
            emit Transfer(_from, _to, _amount); 
            return;
        }
        require((_to != 0) && (_to != address(this)));
        uint previousBalanceFrom = balanceOf(_from);
        require(previousBalanceFrom >= _amount);
        if (controller != 0) {
            require(TokenController(controller).onTransfer(_from, _to, _amount));
        }
        balances[_from] = previousBalanceFrom - _amount;
        if (limited_balances[_from].limitType > 0) {
            require(limited_balances[_from].limitType <= limitBranchType);
            uint minimumLimit = (limited_balances[_from].initial * limits[limited_balances[_from].limitType - 1]) / 100;
            require(balances[_from] >= minimumLimit);
        }
        uint previousBalanceTo = balanceOf(_to);
        require(previousBalanceTo + _amount >= previousBalanceTo); 
        balances[_to] = previousBalanceTo + _amount;
        emit Transfer(_from, _to, _amount);
    }",slither_audited
9606,8c211128f8d232935afd80543e442f894a4355b7,Re-entrancy,approve,"    function approve(address _spender, uint _amount) public returns(bool success) {
        require(transfersEnabled);
        if (controller != 0) {
            require(TokenController(controller).onApprove(msg.sender, _spender, allowed[msg.sender][_spender], _amount));
        }
        allowed[msg.sender][_spender] = _amount;
        emit Approval(msg.sender, _spender, _amount);
        return true;
    }",slither_audited
9607,8c24d3e6aece224dd1398c0cb8905a0d7cd5df6a,Timestamp-Dependency,giveKarma,"    function giveKarma(uint _upOrDown, string _coinName, string _coinSymbol) payable public {
        require(msg.value >= giveKarmaFee);
        uint upVote = 0;
        uint downVote = 0;
        if (_upOrDown == 1) {
            downVote = 1;
        } else if (_upOrDown == 2) {
            upVote = 1;
        }
        uint id;
        if (coinsKarmaCreated[_coinSymbol] == 0) {
            id = coinkarma.push(CoinsKarma(_coinName, _coinSymbol, 0, 0, true)) - 1;
            emit NewCoinsKarma(id, _coinName, _coinSymbol, 0, 0, true);
            coinsKarmaMap[_coinSymbol] = id;
            coinsKarmaCreated[_coinSymbol] = 1;
        } else {
            id = coinsKarmaMap[_coinSymbol];
        }
        if (karmaVoterCreated[msg.sender][id] == 0) {
            uint idd = karmavoters.push(KarmaVotes(id, msg.sender, upVote, downVote, now, true)) - 1;
            emit NewKarmaVoter(idd, id, msg.sender, upVote, downVote, now, true);
            karmaVoterCreated[msg.sender][id] = 1;
            karmaVoterMap[msg.sender][id] = idd;
            coinkarma[coinsKarmaMap[_coinSymbol]].totalKarmaUp = coinkarma[coinsKarmaMap[_coinSymbol]].totalKarmaUp + upVote;
            coinkarma[coinsKarmaMap[_coinSymbol]].totalKarmaDown = coinkarma[coinsKarmaMap[_coinSymbol]].totalKarmaDown + downVote;
        } else {
            if (karmavoters[karmaVoterMap[msg.sender][id]].up > 0) {
                coinkarma[coinsKarmaMap[_coinSymbol]].totalKarmaUp = coinkarma[coinsKarmaMap[_coinSymbol]].totalKarmaUp - 1;
            } else if (karmavoters[karmaVoterMap[msg.sender][id]].down > 0) {
                coinkarma[coinsKarmaMap[_coinSymbol]].totalKarmaDown = coinkarma[coinsKarmaMap[_coinSymbol]].totalKarmaDown - 1;
            }
            karmavoters[karmaVoterMap[msg.sender][id]].up = upVote;
            karmavoters[karmaVoterMap[msg.sender][id]].down = downVote;
            karmavoters[karmaVoterMap[msg.sender][id]].voteTime = now;
            coinkarma[coinsKarmaMap[_coinSymbol]].totalKarmaUp = coinkarma[coinsKarmaMap[_coinSymbol]].totalKarmaUp + upVote;
            coinkarma[coinsKarmaMap[_coinSymbol]].totalKarmaDown = coinkarma[coinsKarmaMap[_coinSymbol]].totalKarmaDown + downVote;
        }
    }",slither_audited
9608,8c24d3e6aece224dd1398c0cb8905a0d7cd5df6a,Timestamp-Dependency,viewKarmaVotesBySymbol,"    function viewKarmaVotesBySymbol(string _coinSymbol, address _userAddress) view public returns(uint, address, uint, uint, uint, string) {
        uint getCoinsId = coinsKarmaMap[_coinSymbol];
        if (karmavoters[karmaVoterMap[_userAddress][getCoinsId]].exists == true) {
            return (karmavoters[karmaVoterMap[_userAddress][getCoinsId]].coinsKarmaId, karmavoters[karmaVoterMap[_userAddress][getCoinsId]].voterAddress, karmavoters[karmaVoterMap[_userAddress][getCoinsId]].up, karmavoters[karmaVoterMap[_userAddress][getCoinsId]].down, karmavoters[karmaVoterMap[_userAddress][getCoinsId]].voteTime, _coinSymbol);
        } else {
            return (0, 0x0, 0, 0, 0, """");
        }
    }",slither_audited
9609,8c252e12d5976b95eb692fcafe0dd1bd0c648ff0,Re-entrancy,thawSomeTokens,"    function thawSomeTokens(address owner, uint requiredAmount)
    private {
        if (balances[owner] >= requiredAmount)
            return; 
        require(availableBalanceOf(owner) >= requiredAmount);
        for (uint cellIndex = 0; cellIndex < frozenBalances[owner].length; ++cellIndex) {
            if (isSpendableFrozenCell(owner, cellIndex)) {
                uint amount = frozenBalances[owner][cellIndex].amount;
                frozenBalances[owner][cellIndex].amount = 0;
                balances[owner] = balances[owner].add(amount);
            }
        }
        assert(balances[owner] >= requiredAmount);
    }",slither_audited
9610,8c252e12d5976b95eb692fcafe0dd1bd0c648ff0,Re-entrancy,transferFrom,"    function transferFrom(address _from, address _to, uint256 _value)
    public
    payloadSizeIs(3 * 32)
    returns(bool) {
        thawSomeTokens(_from, _value);
        return super.transferFrom(_from, _to, _value);
    }",slither_audited
9611,8c252e12d5976b95eb692fcafe0dd1bd0c648ff0,Re-entrancy,transfer,"    function transfer(address _to, uint256 _value)
    public
    payloadSizeIs(2 * 32)
    returns(bool) {
        thawSomeTokens(msg.sender, _value);
        return super.transfer(_to, _value);
    }",slither_audited
9612,8c252e12d5976b95eb692fcafe0dd1bd0c648ff0,Re-entrancy,burn,"    function burn(uint256 _amount)
    public
    payloadSizeIs(1 * 32)
    returns(bool) {
        thawSomeTokens(msg.sender, _amount);
        return super.burn(_amount);
    }",slither_audited
9613,8c252e12d5976b95eb692fcafe0dd1bd0c648ff0,Timestamp-Dependency,isSpendableFrozenCell,"    function isSpendableFrozenCell(address owner, uint cellIndex)
    private
    view
    returns(bool) {
        FrozenCell storage cell = frozenBalances[owner][cellIndex];
        if (uint(cell.thawTS) > getTime())
            return false;
        if (0 == cell.amount) 
            return false;
        if (decodeKYCFlag(cell.isKYCRequired) && !m_KYCProvider.isKYCPassed(owner))
            return false;
        return true;
    }",slither_audited
9614,8c2d1d6259afd282ada6812d040f7173d83873ef,Re-entrancy,buy,"    function buy() payable {
        uint thisBalance = ERC20Token.balanceOf(this);
        require(thisBalance > 0 && sale);
        uint countToken;
        uint countBonusToken;
        countToken = msg.value / price;
        require(countToken > 0);
        if (thisBalance > countToken) {
            thisBalance -= countToken;
            countBonusToken = (countToken / bonusLine) * bonusSize;
            if (countBonusToken > 0 && thisBalance <= countBonusToken) {
                countBonusToken = thisBalance;
            }
        } else {
            countToken = thisBalance;
        }
        require(ERC20Token.transfer(msg.sender, countToken + countBonusToken));
        msg.sender.transfer(msg.value - (countToken * price));
        Buy(msg.sender, addressERC20Token, countToken, countBonusToken, msg.value);
    }",slither_audited
9615,8c3aa49847612c282621c9678c316638fb93be5b,Timestamp-Dependency,transferFrom,"    function transferFrom(address from, address to, uint tokens) public returns(bool success) {
        require(from != address(0));
        require(to != address(0));
        require(tokens > 0);
        require(balances[from] >= tokens);
        require(allowed[from][msg.sender] >= tokens);
        if (msg.sender == team_address) {
            require(now > start_time, ""transfer timestamp: error"");
        }
        balances[from] = balances[from].sub(tokens);
        allowed[from][msg.sender] = allowed[from][msg.sender].sub(tokens);
        balances[to] = balances[to].add(tokens);
        emit Transfer(from, to, tokens);
        return true;
    }",slither_audited
9616,8c3aa49847612c282621c9678c316638fb93be5b,Timestamp-Dependency,buyTokens,"    function buyTokens() onlyWhenRunning public payable {
        require(msg.value > 0);
        require(msg.value >= investorMinCap, ""minimum 0.5eth"");
        require(block.timestamp >= OPENINGTIME && block.timestamp <= CLOSINGTIME, ""timestamp: error"");
        uint tokens = msg.value.mul(RATE).div(DENOMINATOR);
        require(balances[owner] >= tokens, ""token error"");
        balances[msg.sender] = balances[msg.sender].add(tokens);
        balances[owner] = balances[owner].sub(tokens);
        emit Transfer(owner, msg.sender, tokens);
        owner.transfer(msg.value);
    }",slither_audited
9617,8c3aa49847612c282621c9678c316638fb93be5b,Timestamp-Dependency,transfer,"    function transfer(address to, uint tokens) public returns(bool success) {
        require(to != address(0));
        require(tokens > 0);
        require(balances[msg.sender] >= tokens);
        if (msg.sender == team_address) {
            require(now > start_time, ""transfer timestamp: error"");
        }
        balances[msg.sender] = balances[msg.sender].sub(tokens);
        balances[to] = balances[to].add(tokens);
        emit Transfer(msg.sender, to, tokens);
        return true;
    }",slither_audited
9618,8c3f684c79c19518b8df3b86ea0b23905972d14e,Timestamp-Dependency,withdrawERC20Amount,"    function withdrawERC20Amount(address _tokenContract, uint256 _amount) onlyOwner public {
        require(block.timestamp >= unlockDate, ""Funds cannot be withdrawn yet"");
        ERC20 token = ERC20(_tokenContract);
        uint256 tokenBalance = token.balanceOf(address(this));
        require(tokenBalance >= _amount, ""Not enough funds in the reserve"");
        token.transfer(owner, _amount);
        emit WithdrewTokens(_tokenContract, msg.sender, _amount);
    }",slither_audited
9619,8c3f684c79c19518b8df3b86ea0b23905972d14e,Timestamp-Dependency,withdrawAll,"    function withdrawAll() onlyOwner public {
        require(block.timestamp >= unlockDate);
        msg.sender.transfer(address(this).balance);
        emit Withdrew(msg.sender, address(this).balance);
    }",slither_audited
9620,8c3f684c79c19518b8df3b86ea0b23905972d14e,Timestamp-Dependency,withdrawERC20,"    function withdrawERC20(address _tokenContract) onlyOwner public {
        require(block.timestamp >= unlockDate, ""Funds cannot be withdrawn yet"");
        ERC20 token = ERC20(_tokenContract);
        uint256 tokenBalance = token.balanceOf(address(this));
        token.transfer(owner, tokenBalance);
        emit WithdrewTokens(_tokenContract, msg.sender, tokenBalance);
    }",slither_audited
9621,8c41aeb257268e02a39dadb92c493c56ee526e43,Re-entrancy,deposit,"    function deposit(uint _amount, address _referrer) public payable {
        require(preauthorized[msg.sender] || gameStarted);
        uint256 _depositAmount = _amount;
        address referralAddress = _referrer;
        address uninitializedAddress = address(0);
        if (_referrer != uninitializedAddress) {
            uint256 referralCommission = (_depositAmount / 20); 
            referralAddress.transfer(referralCommission);
            uint256 depostAmountAfterReferralFee = msg.value - referralCommission;
            depositHelper(depostAmountAfterReferralFee);
        } else {
            depositHelper(_depositAmount);
        }
        emit Deposit(msg.sender, msg.value);
    }",slither_audited
9622,8c45dded2c9b82a078b2bfcb64c3fa0b281a61d1,Timestamp-Dependency,transfer,"    function transfer(address _to, uint256 _value) public {
        _transfer(msg.sender, _to, _value);
        require(now > 1509381941); 
    }",slither_audited
9623,8c48060e5788518cd8e7097a432f5150b92d9809,Timestamp-Dependency,approve,"    function approve(address _spender, uint256 _value) returns(bool success) {
        if (now < lockAccount[msg.sender]) {
            return false;
        }
        allowed[msg.sender][_spender] = _value;
        Approval(msg.sender, _spender, _value);
        return true;
    }",slither_audited
9624,8c48060e5788518cd8e7097a432f5150b92d9809,Timestamp-Dependency,transfer,"    function transfer(address _to, uint256 _value) returns(bool success) {
        if (balances[msg.sender] >= _value && _value > 0) {
            if (now < lockAccount[msg.sender]) {
                return false;
            }
            balances[msg.sender] -= _value;
            balances[_to] += _value;
            Transfer(msg.sender, _to, _value);
            return true;
        } else {
            return false;
        }
    }",slither_audited
9625,8c5227134c834815d0dfa5c6d66d9aaa281aeae0,Timestamp-Dependency,fallback,"    function() public payable {
        require(now >= startDate && now <= endDate);
        uint tokens;
        if (now <= bonusEnds) {
            tokens = msg.value * 6250;
        } else {
            tokens = msg.value * 5000;
        }
        balances[msg.sender] = safeAdd(balances[msg.sender], tokens);
        _totalSupply = safeAdd(_totalSupply, tokens);
        emit Transfer(address(0), msg.sender, tokens);
        owner.transfer(msg.value);
    }",slither_audited
9626,8c5852066969d73ee2b624699ed6d61d5347afb3,Re-entrancy,emergencyWithdraw,"    function emergencyWithdraw(address _token) external nonReentrant returns(bool) {
        require(balances[msg.sender][_token] > 0, ""You do not have balance to withdraw"");
        IERC20(_token).transfer(msg.sender, balances[msg.sender][_token]);
        totalValue[_token] = totalValue[_token].sub(balances[msg.sender][_token]);
        balances[msg.sender][_token] = 0;
        entryBlock[msg.sender][_token] = 0;
        return true;
    }",slither_audited
9627,8c5852066969d73ee2b624699ed6d61d5347afb3,Re-entrancy,_withdrawRewards,"    function _withdrawRewards(address _receiver, address _token, bool _rewardOnly) internal contractAlive returns(bool) {
        require(entryBlock[_receiver][_token] != block.number, ""Please wait at least one block before new deposit"");
        require(81000 > totalDistributed, ""Contract is out of rewards, please use emergencyWithraw()"");
        uint256 rewardAmount = block.number.sub(entryBlock[_receiver][_token]).mul(rewards[_token]).mul(balances[_receiver][_token]).div(totalValue[_token]);
        require(rewardAmount > 0, ""No rewards are available for this address. Try emergencyWithdraw()"");
        if (!_rewardOnly) {
            require(balances[_receiver][_token] > 0, ""Token balance must be bigger than 0"");
            IERC20(_token).transfer(_receiver, balances[_receiver][_token]);
            totalValue[_token] = totalValue[_token].sub(balances[_receiver][_token]);
            balances[_receiver][_token] = 0;
            entryBlock[_receiver][_token] = 0;
        } else {
            entryBlock[_receiver][_token] = block.number;
        }
        IERC20(rewardToken).transfer(_receiver, rewardAmount.mul(100000000000000000));
        totalDistributed = totalDistributed.add(rewardAmount);
        emit Withdraw(_receiver, _token, rewardAmount, _rewardOnly);
        return true;
    }",slither_audited
9628,8c5852066969d73ee2b624699ed6d61d5347afb3,Re-entrancy,deposit,"    function deposit(address _token, uint256 _amount) external contractAlive nonReentrant returns(bool) {
        require(tokens[_token] == true, ""Token is not allowed for deposit."");
        require(IERC20(_token).allowance(msg.sender, address(this)) >= _amount, ""You do not have enough allowance for this operation."");
        if (entryBlock[msg.sender][_token] > 0) {
            _withdrawRewards(msg.sender, _token, true);
        } else {
            entryBlock[msg.sender][_token] = block.number;
        }
        IERC20(_token).transferFrom(msg.sender, address(this), _amount);
        balances[msg.sender][_token] = balances[msg.sender][_token].add(_amount);
        totalValue[_token] = totalValue[_token].add(_amount);
        emit Deposit(msg.sender, _token, _amount);
        return true;
    }",slither_audited
9629,8c5852066969d73ee2b624699ed6d61d5347afb3,Timestamp-Dependency,adminWithdraw,"    function adminWithdraw(uint256 _amount) external govOnly {
        require(adminDeadline > block.timestamp);
        IERC20(rewardToken).transfer(msg.sender, _amount);
    }",slither_audited
9630,8c58694bffb6d61fc335c5ff7b6831df88a2961f,Re-entrancy,multisend,"    function multisend(address[] dests, uint256[] values) public onlyOwner returns(uint256) {
        assert(dests.length == values.length);
        uint256 i = 0;
        while (i < dests.length) {
            assert(ERC20Basic(tokenAddress).transfer(dests[i], values[i]));
            emit RewardDistributed(dests[i], values[i]);
            dropAmount += values[i];
            i += 1;
        }
        numDrops += dests.length;
        return i;
    }",slither_audited
9631,8c5d2f0e65275369025c7511c216564becc8d530,Unhandled-Exceptions,execute,"    function execute(
        address[] calldata path,
        uint256[] calldata amounts,
        address[] calldata addresses,
        string[] calldata data
    ) external payable returns(bool) {
        if ((path[0] != ETH) && IERC20(path[0]).allowance(address(this), OneSplitAudit) < amounts[0]) {
            Helper.safeApprove(path[0], OneSplitAudit, MAXINT);
        }
        IOneSplitAudit oneSplit = IOneSplitAudit(OneSplitAudit);
        if (path[0] == ETH) {
            address(OneSplitAudit).call {
                value: amounts[0]
            }(
                abi.encodeWithSelector(
                    oneSplit.swap.selector,
                    path[0],
                    path[1],
                    amounts[0],
                    amounts[1],
                    _getDistribution(amounts),
                    amounts[2]
                )
            );
        } else {
            address(OneSplitAudit).call(
                abi.encodeWithSelector(
                    oneSplit.swap.selector,
                    path[0],
                    path[1],
                    amounts[0],
                    amounts[1],
                    _getDistribution(amounts),
                    amounts[2]
                )
            );
        }
        return false;
    }",slither_audited
9632,8c60986f30d9cbf1ca8825124a86d527601f87e8,Re-entrancy,PayoutBonus,"    function PayoutBonus(address _address, uint i) public {
        if (i > BonusAmount[msg.sender].length - 1) revert('no bonus index found');
        if (BonusAmount[msg.sender][i] > 0 && now >= (BonusDay[msg.sender][i] + 31556926) && !BonusPaid[msg.sender][i]) {
            if (gn.availableBalanceOf(address(this)) < BonusAmount[msg.sender][i]) {
                uint coinsToMint = BonusAmount[msg.sender][i] - gn.availableBalanceOf(address(this));
                external1.mintNewCoins(coinsToMint);
            }
            if (_address != 0x0000000000000000000000000000000000000000)
                mneContract.transfer(_address, BonusAmount[msg.sender][i]);
            else
                mneContract.transfer(msg.sender, BonusAmount[msg.sender][i]);
            BonusPaidDate[msg.sender][i] = now;
            BonusPaid[msg.sender][i] = true;
            amountBonusPaid += BonusAmount[msg.sender][i];
        } else {
            revert('Invalid bonus payout');
        }
    }",slither_audited
9633,8c7f97965f6811e5f1e839ef23d38d2ecd86a445,Timestamp-Dependency,seedMarket,"    function seedMarket(uint256 eggs) public payable {
        require(msg.sender == ceoAddress);
        require(marketEggs == 0);
        initialized = true;
        marketEggs = eggs;
    }",slither_audited
9634,8c7f97965f6811e5f1e839ef23d38d2ecd86a445,Timestamp-Dependency,claimFreeCrab,"    function claimFreeCrab() public {
        require(initialized);
        require(hatchery[msg.sender] == 0);
        lastHatch[msg.sender] = now;
        hatchery[msg.sender] = 300;
    }",slither_audited
9635,8c7f97965f6811e5f1e839ef23d38d2ecd86a445,Re-entrancy,buyEggs,"    function buyEggs() public payable {
        require(initialized);
        uint256 eggsBought = calculateEggBuy(msg.value, SafeMath.sub(address(this).balance, msg.value));
        eggsBought = SafeMath.sub(eggsBought, calculateDevFee(eggsBought));
        ceoAddress.transfer(calculateDevFee(msg.value));
        claimedEggs[msg.sender] = SafeMath.add(claimedEggs[msg.sender], eggsBought);
        emit Buy(msg.sender, eggsBought);
    }",slither_audited
