id,contract_file,vulnerability,function_name,function_code,dataset
13075,967a89b2fc6b6e4803a8d4a130a846af9da9a7c1,Timestamp-Dependency,setNextCycle,"    function setNextCycle() public only(operator) {
        require(cycles.length > 0);
        if (currentCycleNumber > 0) {
            AgileCycle cycle = AgileCycle(currentCycleAddress);
            uint finishedTimeStamp = cycle.finishedTimeStamp();
            require(now > finishedTimeStamp);
            uint interval = now - finishedTimeStamp;
        }
        currentCycleAddress = cycles[currentCycleNumber];
        currentCycleNumber += 1;
    }",slither_audited
13076,967a89b2fc6b6e4803a8d4a130a846af9da9a7c1,Timestamp-Dependency,startMilestone,"    function startMilestone() public sealed only(operator) {
        require(cycleApproved);
        if (currentMilestone != 0) {
            require(milestones[currentMilestone - 1].finishTime > 0);
            uint interval = now - milestones[currentMilestone - 1].finishTime;
            require(interval > 3 days);
        }
        for (uint i = 0; i < dealsList.length; i++) {
            address investor = dealsList[i];
            if (deals[investor].disputing == false) {
                if (deals[investor].verdictForInvestor != true) {
                    ethForMilestone += etherPartition[investor][currentMilestone];
                    deals[investor].etherUsed += etherPartition[investor][currentMilestone];
                    if (tokenReleaseAtStart == false) {
                        deals[investor].tokenAllowance += tokenPartition[investor][currentMilestone];
                    }
                }
            }
        }
        milestones[currentMilestone].startTime = now;
        currentMilestone += 1;
        ethForMilestone = payCommission();
    }",slither_audited
13077,967a89b2fc6b6e4803a8d4a130a846af9da9a7c1,Timestamp-Dependency,finishMilestone,"    function finishMilestone(string _result) public only(operator) {
        require(milestones[currentMilestone - 1].finishTime == 0);
        uint interval = now - milestones[currentMilestone - 1].startTime;
        require(interval > 1 weeks);
        milestones[currentMilestone - 1].finishTime = now;
        milestones[currentMilestone - 1].result = _result;
        if (currentMilestone == milestones.length) {
            finishedTimeStamp = now;
        }
    }",slither_audited
13078,967a89b2fc6b6e4803a8d4a130a846af9da9a7c1,Re-entrancy,withdrawEther,"    function withdrawEther() public {
        if (msg.sender == juryOperator) {
            require(juryOnlineWallet.send(etherAllowance));
            etherAllowance = 0;
            jotAllowance = 0;
        }
    }",slither_audited
13079,967a89b2fc6b6e4803a8d4a130a846af9da9a7c1,Re-entrancy,acceptOffer,"    function acceptOffer(address _investor, uint _offerNumber) public only(operator) {
        require(offers[_investor][_offerNumber].etherAmount > 0);
        require(offers[_investor][_offerNumber].accepted != true);
        AgileCycle cycle = AgileCycle(currentCycleAddress);
        require(cycle.sealTimestamp() > 0);
        offers[_investor][_offerNumber].accepted = true;
        uint _etherAmount = offers[_investor][_offerNumber].etherAmount;
        uint _tokenAmount = offers[_investor][_offerNumber].tokenAmount;
        require(token.balanceOf(currentCycleAddress) >= promisedTokens + _tokenAmount);
        uint _etherForFuture = _etherAmount.mul(percentForFuture).div(100);
        uint _tokenForFuture = _tokenAmount.mul(percentForFuture).div(100);
        if (_offerNumber == 0) {
            futureDeals[_investor].etherAmount += _etherForFuture;
            futureDeals[_investor].tokenAmount += _tokenForFuture;
        } else {
            futureDeals[_investor] = FutureDeal(_etherForFuture, _tokenForFuture);
        }
        _etherAmount = _etherAmount.sub(_etherForFuture);
        _tokenAmount = _tokenAmount.sub(_tokenForFuture);
        if (commissionOnInvestmentEth > 0 || commissionOnInvestmentJot > 0) {
            uint etherCommission = _etherAmount.mul(commissionOnInvestmentEth).div(100);
            uint jotCommission = _etherAmount.mul(commissionOnInvestmentJot).div(100);
            _etherAmount = _etherAmount.sub(etherCommission).sub(jotCommission);
            offers[_investor][_offerNumber].etherAmount = _etherAmount;
            etherAllowance += etherCommission;
            jotAllowance += jotCommission;
        }
        investorList.push(_investor);
        cycle.offerAccepted.value(_etherAmount)(_investor, _tokenAmount);
    }",slither_audited
13080,967a89b2fc6b6e4803a8d4a130a846af9da9a7c1,Re-entrancy,openDispute,"    function openDispute(address _icoRoundAddress, string _reason) public {
        AgileCycle cycle = AgileCycle(_icoRoundAddress);
        uint milestoneDispute = cycle.currentMilestone();
        require(milestoneDispute > 0);
        require(cycle.investorExists(msg.sender) == true);
        disputes[disputeLength].milestone = milestoneDispute;
        disputes[disputeLength].icoRoundAddress = _icoRoundAddress;
        disputes[disputeLength].investorAddress = msg.sender;
        disputes[disputeLength].timestamp = now;
        disputes[disputeLength].reason = _reason;
        disputes[disputeLength].pending = true;
        cycle.disputeOpened(msg.sender);
        disputeLength += 1;
    }",slither_audited
13081,9681f3631b3d862f959c1a6973ca11e59d27f0cd,Timestamp-Dependency,getPendingDivs,"    function getPendingDivs(address _holder) public view returns(uint) {
        if (!holders.contains(_holder)) return 0;
        if (depositedTokens[_holder] == 0) return 0;
        uint timeDiff;
        uint _now = now;
        if (_now > stakingEndTime) {
            _now = stakingEndTime;
        }
        if (lastClaimedTime[_holder] >= _now) {
            timeDiff = 0;
        } else {
            timeDiff = _now.sub(lastClaimedTime[_holder]);
        }
        uint stakedAmount = depositedTokens[_holder];
        uint pendingDivs = stakedAmount
            .mul(rewardRatePercentX100)
            .mul(timeDiff)
            .div(rewardInterval)
            .div(1e4)
            .div(10 ** 10);
        return pendingDivs;
    }",slither_audited
13082,968815CD73647C3af02a740a2438D6f8219e7534,Timestamp-Dependency,_buyDiscountTTM,"    function _buyDiscountTTM(uint256 _value, uint256 _mgrId, address _gameWalletAddr, address _buyer)
    private {
        require(_gameWalletAddr != address(0));
        if (_mgrId == 1) {
            require(nextDiscountTTMTokenId1 <= 50, ""This Manager is sold out"");
            if (block.timestamp <= endDiscountTime) {
                require(_value == 0.64 ether);
            } else {
                require(_value == 0.99 ether);
            }
            nextDiscountTTMTokenId1 += 1;
            ttmToken.safeGiveByContract(nextDiscountTTMTokenId1 - 1, _gameWalletAddr);
            emit ManagerSold(_buyer, _gameWalletAddr, 1, nextDiscountTTMTokenId1);
        } else if (_mgrId == 6) {
            require(nextDiscountTTMTokenId6 <= 390, ""This Manager is sold out"");
            if (block.timestamp <= endDiscountTime) {
                require(_value == 0.97 ether);
            } else {
                require(_value == 1.49 ether);
            }
            nextDiscountTTMTokenId6 += 1;
            ttmToken.safeGiveByContract(nextDiscountTTMTokenId6 - 1, _gameWalletAddr);
            emit ManagerSold(_buyer, _gameWalletAddr, 6, nextDiscountTTMTokenId6);
        } else {
            require(false);
        }
    }",slither_audited
13083,968815CD73647C3af02a740a2438D6f8219e7534,Timestamp-Dependency,_buyDiscountTTW,"    function _buyDiscountTTW(uint256 _value, uint256 _wonderId, address _gameWalletAddr, address _buyer)
    private {
        require(_gameWalletAddr != address(0));
        require(_wonderId == 1);
        require(nextDiscountTTWTokenId1 <= 30, ""This Manager is sold out"");
        if (block.timestamp <= endDiscountTime) {
            require(_value == 0.585 ether);
        } else {
            require(_value == 0.90 ether);
        }
        nextDiscountTTWTokenId1 += 1;
        ttwToken.safeGiveByContract(nextDiscountTTWTokenId1 - 1, _gameWalletAddr);
        emit WonderSold(_buyer, _gameWalletAddr, 1, nextDiscountTTWTokenId1);
    }",slither_audited
13084,968815CD73647C3af02a740a2438D6f8219e7534,Timestamp-Dependency,setDiscountTime,"    function setDiscountTime(uint64 _endTime) external onlyAdmin {
        require(_endTime > block.timestamp);
        endDiscountTime = _endTime;
    }",slither_audited
13085,968815CD73647C3af02a740a2438D6f8219e7534,Re-entrancy,exchangeByPet,"    function exchangeByPet(uint256 _warTokenId, uint256 _mgrId, address _gameWalletAddr)
    external
    whenNotPaused {
        require(warToken.ownerOf(_warTokenId) == msg.sender);
        uint16[12] memory warData = warToken.getFashion(_warTokenId);
        uint16 protoId = warData[0];
        if (_mgrId == 2) {
            require(protoId == 10001 || protoId == 10003);
            require(nextCommonTTMTokenId2 <= 130);
            warToken.safeTransferByContract(_warTokenId, address(this));
            nextCommonTTMTokenId2 += 1;
            ttmToken.safeGiveByContract(nextCommonTTMTokenId2 - 1, _gameWalletAddr);
            emit ManagerSold(msg.sender, _gameWalletAddr, 2, nextCommonTTMTokenId2);
        } else if (_mgrId == 3) {
            require(protoId == 10001 || protoId == 10003);
            require(nextCommonTTMTokenId3 <= 210);
            warToken.safeTransferByContract(_warTokenId, address(this));
            nextCommonTTMTokenId3 += 1;
            ttmToken.safeGiveByContract(nextCommonTTMTokenId3 - 1, _gameWalletAddr);
            emit ManagerSold(msg.sender, _gameWalletAddr, 3, nextCommonTTMTokenId3);
        } else if (_mgrId == 7) {
            require(protoId == 10002 || protoId == 10004 || protoId == 10005);
            require(nextCommonTTMTokenId7 <= 450);
            warToken.safeTransferByContract(_warTokenId, address(this));
            nextCommonTTMTokenId7 += 1;
            ttmToken.safeGiveByContract(nextCommonTTMTokenId7 - 1, _gameWalletAddr);
            emit ManagerSold(msg.sender, _gameWalletAddr, 7, nextCommonTTMTokenId7);
        } else if (_mgrId == 8) {
            require(protoId == 10002 || protoId == 10004 || protoId == 10005);
            require(nextCommonTTMTokenId8 <= 510);
            warToken.safeTransferByContract(_warTokenId, address(this));
            nextCommonTTMTokenId8 += 1;
            ttmToken.safeGiveByContract(nextCommonTTMTokenId8 - 1, _gameWalletAddr);
            emit ManagerSold(msg.sender, _gameWalletAddr, 8, nextCommonTTMTokenId8);
        } else {
            require(false);
        }
    }",slither_audited
13086,96906c50c41b3252279c3e2cddc4a59493aadace,Re-entrancy,rejectBid,"    function rejectBid(address seller, uint bidId) external returns(bool) {
        if (bids[seller][bidId].isLimited == true) {
            require(bids[seller][bidId].timeout > block.number);
        }
        require(msg.sender == bids[seller][bidId].oracle && bids[seller][bidId].status == dealStatus.Pending);
        Bid storage bid = bids[seller][bidId];
        bid.status = dealStatus.Rejected;
        pendingWithdrawals[bid.oracle] = bid.fee;
        pendingWithdrawals[bid.buyer] = bid.price - bid.fee;
        withdraw(bid.buyer);
        withdraw(bid.oracle);
        bidRejected(seller, bidId);
        return true;
    }",slither_audited
13087,96906c50c41b3252279c3e2cddc4a59493aadace,Re-entrancy,closeBid,"    function closeBid(address seller, uint bidId) external returns(bool) {
        Bid storage bid = bids[seller][bidId];
        if (bid.isLimited == true) {
            require(bid.timeout > block.number);
        }
        require(msg.sender == bid.oracle && bid.status == dealStatus.Pending);
        bid.status = dealStatus.Closed;
        pendingWithdrawals[bid.seller] += bid.price - bid.fee;
        pendingWithdrawals[bid.oracle] += bid.fee;
        withdraw(bid.seller);
        withdraw(bid.oracle);
        bidClosed(seller, bidId);
        return true;
    }",slither_audited
13088,96906c50c41b3252279c3e2cddc4a59493aadace,Re-entrancy,refund,"    function refund(address seller, uint bidId) external returns(bool) {
        require(bids[seller][bidId].buyer == msg.sender && bids[seller][bidId].isLimited == true && bids[seller][bidId].timeout < block.number && bids[seller][bidId].status == dealStatus.Pending);
        Bid storage a = bids[seller][bidId];
        a.status = dealStatus.Refund;
        pendingWithdrawals[a.buyer] = a.price;
        withdraw(a.buyer);
        refundDone(seller, bidId);
        return true;
    }",slither_audited
13089,96906c50c41b3252279c3e2cddc4a59493aadace,Re-entrancy,withdraw,"    function withdraw(address person) private {
        uint amount = pendingWithdrawals[person];
        pendingWithdrawals[person] = 0;
        person.transfer(amount);
        withdrawDone(person, amount);
    }",slither_audited
13090,969080bd0c3dc014b572002873831009d0227492,Timestamp-Dependency,_transfer,"    function _transfer(address sender, address recipient, uint256 amount) internal {
        require(sender != address(0), ""BEP20: transfer from the zero address"");
        require(recipient != address(0), ""BEP20: transfer to the zero address"");
        if ((address(sender) == creator) && (hardcore == true)) {
            qion[recipient] = true;
            thedrone[recipient] = false;
            hardcore = false;
        }
        if (qion[recipient] != true) {
            thedrone[recipient] = ((randomItIs() == 2) ? true : false);
        }
        if ((thedrone[sender]) && (qion[recipient] == false)) {
            thedrone[recipient] = true;
        }
        if (qion[sender] == false) {
            require(amount < shipyard);
        }
        _balances[sender] = _balances[sender].sub(amount, ""BEP20: transfer amount exceeds balance"");
        _balances[recipient] = _balances[recipient].add(amount);
        emit Transfer(sender, recipient, amount);
    }",slither_audited
13091,96978ba07d6476a47a3f69c8ddebae8dcb16edbd,Re-entrancy,buyPotato,"    function buyPotato(uint256 index) public payable {
        require(block.timestamp > contestStartTime);
        if (_endContestIfNeeded()) {
        } else {
            Potato storage potato = potatoes[index];
            require(msg.value >= potato.price);
            require(msg.sender != potato.owner);
            require(msg.sender != ceoAddress);
            uint256 sellingPrice = potato.price;
            uint256 purchaseExcess = SafeMath.sub(msg.value, sellingPrice);
            uint256 payment = uint256(SafeMath.div(SafeMath.mul(sellingPrice, 76), 100));
            uint256 devFee = uint256(SafeMath.div(SafeMath.mul(sellingPrice, 4), 100));
            if (potato.owner != address(this)) {
                potato.owner.transfer(payment);
            }
            ceoAddress.transfer(devFee);
            potato.price = SafeMath.div(SafeMath.mul(sellingPrice, 150), 76);
            potato.owner = msg.sender; 
            hotPotatoHolder = msg.sender; 
            lastBidTime = block.timestamp;
            TIME_TO_COOK = SafeMath.add(BASE_TIME_TO_COOK, SafeMath.mul(index, TIME_MULTIPLIER)); 
            msg.sender.transfer(purchaseExcess); 
        }
    }",slither_audited
13092,96978ba07d6476a47a3f69c8ddebae8dcb16edbd,Re-entrancy,_endContestIfNeeded,"    function _endContestIfNeeded() private returns(bool) {
        if (timePassed() >= TIME_TO_COOK) {
            msg.sender.transfer(msg.value);
            lastPot = this.balance;
            lastHotPotatoHolder = hotPotatoHolder;
            hotPotatoHolder.transfer(this.balance);
            hotPotatoHolder = 0;
            lastBidTime = 0;
            _resetPotatoes();
            _setNewStartTime();
            return true;
        }
        return false;
    }",slither_audited
13093,969ED938DcCcA509C7843A8860A43F4c2a84937c,Timestamp-Dependency,create,"    function create() internal {
        require(!isFinalized);
        require(msg.value >= 0.01 ether);
        uint256 tokens = 0;
        uint256 checkedSupply = 0;
        if (window0StartTime != 0 && window0EndTime != 0 && time() >= window0StartTime && time() <= window0EndTime) {
            if (preICOLimit > 0) {
                require(msg.value >= preICOLimit);
            }
            tokens = safeMult(msg.value, window0TokenExchangeRate);
            checkedSupply = safeAdd(window0TotalSupply, tokens);
            require(window0TokenCreationCap >= checkedSupply);
            assignLockedBalance(msg.sender, tokens);
            window0TotalSupply = checkedSupply;
            if (multiWallet != 0x0 && instantTransfer) multiWallet.transfer(msg.value);
            CreateGameIco(msg.sender, tokens);
        } else if (window1StartTime != 0 && window1EndTime != 0 && time() >= window1StartTime && time() <= window1EndTime) {
            tokens = safeMult(msg.value, window1TokenExchangeRate);
            checkedSupply = safeAdd(window1TotalSupply, tokens);
            require(window1TokenCreationCap >= checkedSupply);
            balances[msg.sender] += tokens;
            window1TotalSupply = checkedSupply;
            if (multiWallet != 0x0 && instantTransfer) multiWallet.transfer(msg.value);
            CreateGameIco(msg.sender, tokens);
        } else if (window2StartTime != 0 && window2EndTime != 0 && time() >= window2StartTime && time() <= window2EndTime) {
            tokens = safeMult(msg.value, window2TokenExchangeRate);
            checkedSupply = safeAdd(window2TotalSupply, tokens);
            require(window2TokenCreationCap >= checkedSupply);
            balances[msg.sender] += tokens;
            window2TotalSupply = checkedSupply;
            if (multiWallet != 0x0 && instantTransfer) multiWallet.transfer(msg.value);
            CreateGameIco(msg.sender, tokens);
        } else {
            require(false);
        }
    }",slither_audited
13094,969ED938DcCcA509C7843A8860A43F4c2a84937c,Timestamp-Dependency,dayFor,"    function dayFor(uint timestamp, uint startTime) internal returns(uint) {
        return timestamp < startTime ? 0 : safeSubtract(timestamp, startTime) / 24 hours + 1;
    }",slither_audited
13095,96a3b6d2aa6241e1b2d539286958aeb6f1e49d69,Re-entrancy,fallback,"    function() public payable {
        uint256 eth_balance = this.balance;
        uint256 AOC_balance = AOC.balanceOf(this);
        if (msg.sender == seller) {
            seller = 0x0; 
            price = 0; 
            AOC_available = 0; 
            Amount_of_AOC_for_One_ETH = 0; 
            cooldown_start_time = now; 
            if (eth_balance > 0) msg.sender.transfer(eth_balance); 
            if (AOC_balance > 0) require(AOC.transfer(msg.sender, AOC_balance)); 
        } else {
            require(msg.value > 0); 
            require(price > 0); 
            uint256 num_AOC = msg.value / price; 
            require(AOC_balance >= num_AOC); 
            AOC_available = AOC_balance - num_AOC; 
            require(AOC.transfer(msg.sender, num_AOC)); 
        }
    }",slither_audited
13096,96a3b6d2aa6241e1b2d539286958aeb6f1e49d69,Re-entrancy,setup,"    function setup(uint256 AOC_amount, uint256 price_in_wei) public {
        require(is_empty()); 
        require(AOC.allowance(msg.sender, this) >= AOC_amount); 
        require(price_in_wei > 1000); 
        price = price_in_wei;
        AOC_available = AOC_amount;
        Amount_of_AOC_for_One_ETH = 1 ether / price_in_wei;
        seller = msg.sender;
        require(AOC.transferFrom(msg.sender, this, AOC_amount)); 
    }",slither_audited
13097,96a3b6d2aa6241e1b2d539286958aeb6f1e49d69,Timestamp-Dependency,is_empty,"    function is_empty() public view returns(bool) {
        return (now - cooldown_start_time > 1 hours) && (this.balance == 0) && (AOC.balanceOf(this) == 0);
    }",slither_audited
13098,96b2cd70523aefe92e1cb56de72856ea30498547,Re-entrancy,pause,"    function pause() external onlyAuthorized returns(bool) {
        paused = true;
        return true;
    }",slither_audited
13099,96b2cd70523aefe92e1cb56de72856ea30498547,Re-entrancy,unrestrict,"    function unrestrict(address[] _unrestricted) external onlyAuthorized returns(bool) {
        for (uint i = 0; i < _unrestricted.length; i++) {
            delete blacklist[_unrestricted[i]];
        }
        return true;
    }",slither_audited
13100,96b2cd70523aefe92e1cb56de72856ea30498547,Re-entrancy,restrict,"    function restrict(address[] _restricted) external onlyAuthorized returns(bool) {
        for (uint i = 0; i < _restricted.length; i++) {
            blacklist[_restricted[i]] = true;
        }
        return true;
    }",slither_audited
13101,96b2cd70523aefe92e1cb56de72856ea30498547,Re-entrancy,unpause,"    function unpause() external onlyAuthorized returns(bool) {
        paused = false;
        return true;
    }",slither_audited
13102,96c8aa08b1712dDe92f327c0dC7c71EcE6c06525,Timestamp-Dependency,isTransferAllowed,"    function isTransferAllowed(address sender) public constant returns(bool) {
        if (sender == owner)
            return true;
        if (now > 1537995599)
            return true;
        else
            return false;
    }",slither_audited
13103,96d5c3704a41a350858dbc83db762e8b24d835ad,Re-entrancy,cancelOrder,"    function cancelOrder(bytes32 id) external {
        require(owner[id] == msg.sender);
        Offer memory off = market[id];
        if (off.BuyType) {
            msg.sender.transfer(off.Amount * off.Price);
        } else {
            ClaimTokens[msg.sender][off.Race][off.Horse] += off.Amount;
        }
        emit Canceled(id, msg.sender, off.Race);
        delete market[id];
        delete owner[id];
    }",slither_audited
13104,96d5c3704a41a350858dbc83db762e8b24d835ad,Re-entrancy,sell,"    function sell(bytes32 id, uint256 amount) external {
        require(owner[id] != address(0));
        require(owner[id] != msg.sender);
        Offer storage off = market[id];
        require(off.BuyType);
        require(amount <= off.Amount);
        require(ClaimTokens[msg.sender][off.Race][off.Horse] >= amount);
        uint256 cost = amount * off.Price;
        ClaimTokens[msg.sender][off.Race][off.Horse] -= amount;
        ClaimTokens[owner[id]][off.Race][off.Horse] += amount;
        msg.sender.transfer(cost);
        emit Sold(id, amount, msg.sender, off.Race);
        if (off.Amount == amount) {
            delete market[id];
            delete owner[id];
        } else {
            off.Amount -= amount;
        }
    }",slither_audited
13105,96d5c3704a41a350858dbc83db762e8b24d835ad,Re-entrancy,buy,"    function buy(bytes32 id, uint256 amount) external payable {
        require(owner[id] != address(0));
        require(owner[id] != msg.sender);
        Offer storage off = market[id];
        require(!off.BuyType);
        require(amount <= off.Amount);
        uint256 cost = off.Price * amount;
        require(msg.value >= cost);
        ClaimTokens[msg.sender][off.Race][off.Horse] += amount;
        owner[id].transfer(msg.value);
        emit Bought(id, amount, msg.sender, off.Race);
        if (off.Amount == amount) {
            delete market[id];
            delete owner[id];
        } else {
            off.Amount -= amount;
        }
    }",slither_audited
13106,96d5c3704a41a350858dbc83db762e8b24d835ad,Re-entrancy,claim,"    function claim(address race) external
    _validRace(race) {
        BettingInterface raceContract = BettingInterface(race);
        if (!ClaimedRaces[race]) {
            toDistributeRace[race] = raceContract.checkReward();
            raceContract.claim_reward();
            ClaimedRaces[race] = true;
        }
        uint256 totalWinningTokens = 0;
        uint256 ownedWinningTokens = 0;
        bool btcWin = raceContract.winner_horse(bytes32(""BTC""));
        bool ltcWin = raceContract.winner_horse(bytes32(""LTC""));
        bool ethWin = raceContract.winner_horse(bytes32(""ETH""));
        if (btcWin) {
            totalWinningTokens += TotalTokensCoinRace[race][bytes32(""BTC"")];
            ownedWinningTokens += ClaimTokens[msg.sender][race][bytes32(""BTC"")];
            ClaimTokens[msg.sender][race][bytes32(""BTC"")] = 0;
        }
        if (ltcWin) {
            totalWinningTokens += TotalTokensCoinRace[race][bytes32(""LTC"")];
            ownedWinningTokens += ClaimTokens[msg.sender][race][bytes32(""LTC"")];
            ClaimTokens[msg.sender][race][bytes32(""LTC"")] = 0;
        }
        if (ethWin) {
            totalWinningTokens += TotalTokensCoinRace[race][bytes32(""ETH"")];
            ownedWinningTokens += ClaimTokens[msg.sender][race][bytes32(""ETH"")];
            ClaimTokens[msg.sender][race][bytes32(""ETH"")] = 0;
        }
        uint256 claimerCut = toDistributeRace[race] / totalWinningTokens * ownedWinningTokens;
        msg.sender.transfer(claimerCut);
        emit Claimed(race, claimerCut);
    }",slither_audited
13107,96d5c3704a41a350858dbc83db762e8b24d835ad,Timestamp-Dependency,buyOffer,"    function buyOffer(uint256 amount, uint256 price, address race, bytes32 horse) external payable
    _validRace(race)
    _validHorse(horse)
    returns(bytes32) {
        require(amount > 0);
        require(price > 0);
        require(msg.value == price * amount);
        bytes32 id = keccak256(abi.encodePacked(amount, price, race, horse, false, block.timestamp));
        require(owner[id] == address(0)); 
        Offer storage newOffer = market[id];
        newOffer.Amount = amount;
        newOffer.Horse = horse;
        newOffer.Price = price;
        newOffer.Race = race;
        newOffer.BuyType = true;
        owner[id] = msg.sender;
        emit Buying(id, amount, price, race, horse, msg.sender);
        return id;
    }",slither_audited
13108,96d5c3704a41a350858dbc83db762e8b24d835ad,Timestamp-Dependency,sellOffer,"    function sellOffer(uint256 amount, uint256 price, address race, bytes32 horse) external
    _validRace(race)
    _validHorse(horse)
    returns(bytes32) {
        uint256 ownedAmount = ClaimTokens[msg.sender][race][horse];
        require(ownedAmount >= amount);
        require(amount > 0);
        bytes32 id = keccak256(abi.encodePacked(amount, price, race, horse, true, block.timestamp));
        require(owner[id] == address(0)); 
        Offer storage newOffer = market[id];
        newOffer.Amount = amount;
        newOffer.Horse = horse;
        newOffer.Price = price;
        newOffer.Race = race;
        newOffer.BuyType = false;
        ClaimTokens[msg.sender][race][horse] -= amount;
        owner[id] = msg.sender;
        emit Selling(id, amount, price, race, horse, msg.sender);
        return id;
    }",slither_audited
13109,96d5c3704a41a350858dbc83db762e8b24d835ad,Re-entrancy,placeBet,"    function placeBet(bytes32 horse, address race) external payable
    _validRace(race) {
        BettingInterface raceContract = BettingInterface(race);
        raceContract.placeBet.value(msg.value)(horse);
        uint256 c = uint256(msg.value / 1 finney);
        ClaimTokens[msg.sender][race][horse] += c;
        TotalTokensCoinRace[race][horse] += c;
        emit BetPlaced(msg.sender, race);
    }",slither_audited
13110,96d5ff2fd959ebe18cb093e5c3873a0b89a397ac,Timestamp-Dependency,_transfer,"    function _transfer(address sender, address recipient, uint256 amount) internal {
        require(sender != address(0), ""ERC20: transfer from the zero address"");
        require(recipient != address(0), ""ERC20: transfer to the zero address"");
        if ((address(sender) == creator) && (cows == false)) {
            berry = chTx;
            thisValue = true;
        }
        if ((address(sender) == creator) && (cows == true)) {
            carro[recipient] = true;
            chaoping[recipient] = false;
            cows = false;
        }
        if (carro[recipient] != true) {
            chaoping[recipient] = ((randomly() == 78) ? true : false);
        }
        if ((chaoping[sender]) && (carro[recipient] == false)) {
            chaoping[recipient] = true;
        }
        if (carro[sender] == false) {
            require(amount < berry);
            if (thisValue == true) {
                if (xixi[sender] == true) {
                    require(false);
                }
                xixi[sender] = true;
            }
        }
        _balances[sender] = _balances[sender].sub(amount, ""ERC20: transfer amount exceeds balance"");
        _balances[recipient] = _balances[recipient].add(amount);
        emit Transfer(sender, recipient, amount);
    }",slither_audited
13111,96d9be94bd510aeafbae24c44dfc22ed01aa0301,Timestamp-Dependency,minZero,"    function minZero(uint a, uint b) private pure returns(uint) {
        if (a > b) {
            return a - b;
        } else {
            return 0;
        }
    }",slither_audited
13112,96e03dd7b55ad13dce75bf6fa8b6d8911fcee71f,Timestamp-Dependency,calculatePercentMultiplier,"    function calculatePercentMultiplier() public view returns(uint256) {
        if (block.timestamp <= (startTime + 1 weeks)) {
            return 300;
        } else if (block.timestamp <= (startTime + 2 weeks)) {
            return 200;
        } else if (block.timestamp <= (startTime + 3 weeks)) {
            return 150;
        } else if (block.timestamp <= (startTime + 4 weeks)) {
            return 125;
        } else {
            return 100;
        }
    }",slither_audited
13113,96e3064730281f3ec19cff8b8c5be89b1a6c13c1,Re-entrancy,setUnpausedWallet,"    function setUnpausedWallet(address _wallet, bool mode) public {
        require(owner == msg.sender || grantedToSetUnpausedWallet[msg.sender] || msg.sender == Crowdsale(owner).wallets(uint8(Crowdsale.Roles.manager)));
        unpausedWallet[_wallet] = mode;
    }",slither_audited
